numeric1,numeric2,numeric3,numeric4,numeric5,numeric6,numeric7,numeric8,numeric9,numeric10,class
0.223105,0.052672,0.32683,0.587883,0.502654,0.205084,0.337172,0.162152,0.729912,0.5087,-1
0.610209,0.746976,0.065439,0.949,0.334151,0.565116,0.870887,0.499526,0.887829,0.638625,-1
0.09083,0.63731,0.875963,0.714243,0.862651,0.624863,0.088972,0.094356,0.465474,0.353587,-1
0.610131,0.15908,0.106833,0.751414,0.63372,0.651151,0.589707,0.371799,0.554839,0.987687,-1
0.602752,0.801652,0.544932,0.961531,0.233006,0.952571,0.136599,0.199752,0.313032,0.132758,-1
0.307105,0.65803,0.38341,0.036234,0.17207,0.247011,0.376701,0.431485,0.679148,0.410378,-1
0.610421,0.383451,0.62605,0.104245,0.314286,0.30073,0.918118,0.163633,0.710927,0.964187,-1
0.227702,0.484136,0.619448,0.963605,0.120927,0.795577,0.657685,0.645822,0.277007,0.059261,-1
0.381683,0.760778,0.641064,0.681639,0.119872,0.481165,0.223512,0.804517,0.834618,0.366872,-1
0.78736,0.90563,0.075259,0.147182,0.849372,0.823239,0.974444,0.901695,0.261831,0.104575,-1
0.283532,0.33518,0.138745,0.270314,0.643003,0.362097,0.043623,0.185918,0.640281,0.14327,-1
0.165552,0.235547,0.720064,0.050214,0.676096,0.405384,0.681201,0.771853,0.581638,0.700592,-1
0.319337,0.923904,0.164075,0.543781,0.756035,0.072937,0.537374,0.932695,0.132719,0.045136,1
0.938302,0.171021,0.641781,0.75405,0.116717,0.928556,0.31735,0.552123,0.594121,0.235637,-1
0.614704,0.287543,0.618772,0.771584,0.569964,0.830985,0.361421,0.468089,0.25068,0.826048,-1
0.267879,0.015813,0.283106,0.81271,0.512873,0.336126,0.473402,0.674891,0.184262,0.459786,-1
0.927712,0.571203,0.167497,0.540498,0.619982,0.12223,0.697262,0.923665,0.056616,0.648207,-1
0.196577,0.28929,0.543482,0.677693,0.333198,0.892857,0.573487,0.780866,0.188971,0.839163,-1
0.021897,0.020318,0.05988,0.141442,0.161743,0.957727,0.682832,0.041782,0.993134,0.206557,-1
0.619803,0.698675,0.01797,0.978941,0.120786,0.883721,0.385501,0.939131,0.034057,0.771853,-1
0.284376,0.946471,0.235585,0.258105,0.56326,0.947522,0.608989,0.488815,0.824813,0.360063,-1
0.823275,0.456295,0.656749,0.780876,0.027631,0.573377,0.238895,0.744778,0.110908,0.117884,-1
0.296629,0.564106,0.357954,0.316955,0.258746,0.985857,0.175827,0.627279,0.521771,0.517968,-1
0.059943,0.459686,0.922912,0.796706,0.123559,0.195171,0.880316,0.2939,0.323561,0.844309,1
0.171957,0.995779,0.98134,0.113153,0.993452,0.424391,0.319605,0.956093,0.760294,0.518141,-1
0.514319,0.919778,0.10142,0.439686,0.195499,0.712096,0.628757,0.337494,0.421448,0.466337,-1
0.361294,0.451576,0.898054,0.113035,0.132469,0.724443,0.618116,0.12064,0.916065,0.255086,-1
0.155223,0.621039,0.768525,0.516787,0.562536,0.597072,0.004551,0.248818,0.198884,0.376589,-1
0.298014,0.327617,0.832928,0.151218,0.63168,0.724746,0.06068,0.617893,0.406937,0.866999,-1
0.41253,0.127329,0.568657,0.32823,0.522956,0.916015,0.300518,0.803021,0.389462,0.096919,-1
0.702565,0.739047,0.056809,0.089004,0.875472,0.838,0.028475,0.076757,0.004924,0.874211,-1
0.329298,0.908334,0.364734,0.925602,0.421625,0.564562,0.638732,0.163353,0.111831,0.960907,-1
0.599201,0.804692,0.174889,0.380654,0.973533,0.697467,0.671776,0.279934,0.281007,0.275662,-1
0.837768,0.553864,0.528031,0.301782,0.97931,0.607942,0.912861,0.895041,0.032899,0.739974,-1
0.109792,0.833546,0.311554,0.405211,0.277988,0.014159,0.492713,0.910965,0.671556,0.255515,1
0.086008,0.966913,0.6152,0.337642,0.460162,0.303368,0.653692,0.285909,0.005334,0.262237,-1
0.883623,0.427535,0.160561,0.863979,0.832335,0.675635,0.845507,0.358775,0.761619,0.828814,-1
0.301559,0.681246,0.942727,0.413541,0.469371,0.545463,0.27443,0.742082,0.808284,0.140578,-1
0.597297,0.410497,0.897625,0.517346,0.195078,0.41923,0.250684,0.791884,0.26801,0.463078,-1
0.519279,0.235451,0.61305,0.707831,0.670098,0.167609,0.352521,0.547625,0.773604,0.325059,-1
0.315297,0.420072,0.762098,0.03955,0.593658,0.745478,0.88561,0.125639,0.874087,0.451976,-1
0.622611,0.852739,0.371771,0.350147,0.487085,0.755742,0.586231,0.828724,0.514377,0.324667,-1
0.639472,0.957218,0.205221,0.806133,0.658224,0.101832,0.360758,0.448134,0.518307,0.587758,-1
0.550862,0.524427,0.281827,0.77399,0.923935,0.386009,0.826881,0.146021,0.688412,0.604537,-1
0.49462,0.677319,0.874521,0.99617,0.059977,0.762212,0.919415,0.944191,0.970064,0.480848,-1
0.209629,0.974924,0.588185,0.821117,0.96186,0.98381,0.131593,0.75298,0.726417,0.857168,-1
0.097596,0.727352,0.35723,0.490032,0.235277,0.254733,0.508148,0.36159,0.539066,0.708036,-1
0.587323,0.897152,0.31558,0.389534,0.629785,0.819173,0.1066,0.20366,0.732894,0.569773,-1
0.138751,0.985353,0.540178,0.673305,0.014384,0.647927,0.756126,0.59993,0.558376,0.83495,-1
0.827837,0.289752,0.091985,0.687354,0.738978,0.001995,0.917613,0.67003,0.327356,0.5648,1
0.467263,0.141414,0.659435,0.418621,0.392664,0.495064,0.7735,0.069827,0.856523,0.254,-1
0.537692,0.70101,0.42199,0.456585,0.459995,0.720596,0.231439,0.036982,0.034305,0.976803,-1
0.615816,0.673718,0.610042,0.209548,0.882268,0.756665,0.832332,0.068851,0.790456,0.70574,-1
0.415602,0.689379,0.146912,0.863891,0.385513,0.378164,0.02198,0.582437,0.952468,0.446179,-1
0.325332,0.918601,0.864499,0.59431,0.863762,0.57306,0.428166,0.550415,0.548862,0.309622,-1
0.383174,0.846549,0.122444,0.119632,0.469709,0.724037,0.62395,0.820456,0.837104,0.158991,-1
0.836838,0.610424,0.408237,0.911995,0.119853,0.341863,0.936131,0.323037,0.354294,0.919339,-1
0.767582,0.296442,0.219824,0.282017,0.263156,0.55041,0.649088,0.887028,0.413776,0.741906,-1
0.105318,0.47501,0.441136,0.520044,0.277332,0.169483,0.072543,0.909714,0.892749,0.638489,-1
0.740326,0.682111,0.612959,0.129916,0.171799,0.529942,0.392327,0.681214,0.707803,0.93247,-1
0.259298,0.699682,0.216207,0.56919,0.208517,0.411301,0.651295,0.020824,0.78079,0.384049,-1
0.15079,0.282436,0.951631,0.445952,0.05935,0.305861,0.149353,0.838574,0.420665,0.387281,1
0.580107,0.37344,0.289884,0.720653,0.549948,0.691894,0.683903,0.848834,0.142991,0.468131,-1
0.109117,0.061616,0.439861,0.540679,0.384566,0.013553,0.442154,0.509329,0.912963,0.964288,1
0.006244,0.292559,0.642939,0.080289,0.383789,0.504722,0.712866,0.179219,0.416439,0.282792,-1
0.169993,0.146844,0.038698,0.369217,0.218147,0.011256,0.505622,0.840447,0.163114,0.320299,1
0.68092,0.859928,0.596867,0.035498,0.796292,0.229907,0.390117,0.629412,0.324216,0.31812,-1
0.747262,0.453202,0.994142,0.143445,0.918598,0.727362,0.525959,0.018878,0.161756,0.700928,-1
0.354836,0.170675,0.197626,0.62311,0.477935,0.179279,0.715605,0.176197,0.566235,0.920649,-1
0.448839,0.929676,0.653619,0.925861,0.962186,0.192949,0.040592,0.722385,0.573944,0.367598,-1
0.531426,0.772157,0.766977,0.53008,0.761246,0.07961,0.035673,0.51186,0.163486,0.407082,1
0.362247,0.186333,0.078367,0.305488,0.419224,0.020579,0.609478,0.844961,0.154499,0.204836,1
0.098249,0.013126,0.631205,0.833711,0.505031,0.237955,0.866679,0.680563,0.560716,0.38764,-1
0.94313,0.080079,0.284256,0.901703,0.847211,0.313993,0.349151,0.415548,0.336483,0.680992,-1
0.825909,0.354924,0.627856,0.12426,0.027684,0.497288,0.856393,0.88874,0.542739,0.423788,-1
0.062452,0.185064,0.050078,0.118631,0.930943,0.248249,0.183539,0.711819,0.628557,0.496634,-1
0.534831,0.506777,0.86315,0.720164,0.867438,0.986128,0.724018,0.357013,0.751036,0.44691,-1
0.952641,0.953664,0.119962,0.280739,0.040518,0.845962,0.709532,0.684996,0.954067,0.947269,-1
0.930397,0.767801,0.346107,0.284749,0.503858,0.592608,0.829269,0.585933,0.099982,0.697469,-1
0.258766,0.785108,0.29557,0.019551,0.000244,0.792694,0.400472,0.957225,0.843036,0.250661,-1
0.088429,0.510077,0.55994,0.283179,0.312588,0.051428,0.111727,0.444063,0.686,0.308469,1
0.147894,0.161221,0.363898,0.551875,0.764753,0.983176,0.477197,0.829768,0.44777,0.843896,-1
0.335656,0.320147,0.747125,0.379525,0.944296,0.521437,0.513809,0.054238,0.858129,0.052529,-1
0.458117,0.482351,0.037959,0.291732,0.383231,0.869926,0.163939,0.94828,0.693659,0.941505,-1
0.813784,0.930568,0.681612,0.066227,0.018966,0.552039,0.653966,0.552497,0.974934,0.198656,-1
0.178286,0.241461,0.100326,0.071143,0.598455,0.596964,0.215353,0.5107,0.498776,0.463288,-1
0.340964,0.718642,0.979964,0.541835,0.508116,0.388426,0.45131,0.424082,0.010394,0.88279,-1
0.140312,0.710489,0.733443,0.109229,0.674438,0.343689,0.551114,0.173796,0.899233,0.789177,-1
0.290901,0.226223,0.562789,0.10783,0.440232,0.648614,0.618713,0.281989,0.590327,0.885466,-1
0.677991,0.380454,0.595821,0.76455,0.57476,0.277649,0.56601,0.116151,0.1018,0.678302,-1
0.097556,0.862481,0.718636,0.141428,0.608657,0.519535,0.43845,0.645976,0.241146,0.230445,-1
0.159591,0.995435,0.559676,0.032395,0.423272,0.019786,0.196097,0.048402,0.951126,0.100593,1
0.662306,0.690791,0.344606,0.018663,0.786342,0.764944,0.012803,0.503559,0.614128,0.56991,-1
0.736033,0.150417,0.16327,0.706724,0.269666,0.561885,0.115484,0.325782,0.045965,0.671618,-1
0.390667,0.971398,0.341259,0.210693,0.558343,0.014644,0.241628,0.189381,0.211134,0.904861,1
0.362319,0.084147,0.750135,0.115731,0.554455,0.143347,0.513476,0.71354,0.76714,0.855003,-1
0.81709,0.933287,0.823932,0.156129,0.270622,0.012556,0.119655,0.405521,0.681619,0.803556,1
0.146928,0.490502,0.967595,0.360507,0.321268,0.693018,0.758249,0.782558,0.789531,0.101639,1
0.789058,0.08167,0.778457,0.42334,0.762672,0.740416,0.568436,0.022647,0.085982,0.9264,-1
0.362196,0.89554,0.778411,0.038017,0.158896,0.071703,0.890953,0.370505,0.241209,0.631043,1
0.97565,0.211795,0.036291,0.119067,0.50166,0.604374,0.921096,0.650573,0.626763,0.342412,-1
0.008325,0.402245,0.402087,0.512658,0.071368,0.51213,0.313051,0.033114,0.544901,0.6276,-1
0.040942,0.195253,0.97241,0.473295,0.467252,0.173557,0.362682,0.84667,0.236863,0.830406,-1
0.664413,0.391144,0.64632,0.914869,0.971397,0.345501,0.229922,0.930683,0.1303,0.223055,-1
0.179032,0.531738,0.138901,0.035246,0.648955,0.292622,0.094681,0.241685,0.082936,0.097308,-1
0.482031,0.082341,0.914267,0.190814,0.270866,0.327402,0.395187,0.146656,0.640286,0.766515,1
0.845223,0.617223,0.137974,0.951453,0.31178,0.75464,0.739363,0.804933,0.492271,0.616511,-1
0.580152,0.713146,0.779741,0.703895,0.101581,0.630739,0.462919,0.018149,0.969959,0.544329,-1
0.436781,0.668763,0.410224,0.364294,0.261204,0.116102,0.527928,0.944451,0.042951,0.590926,-1
0.784829,0.465374,0.410176,0.09687,0.040343,0.859478,0.798848,0.672541,0.474462,0.304631,-1
0.376937,0.266652,0.267264,0.067955,0.194871,0.66264,0.126004,0.142574,0.569765,0.378434,-1
0.62283,0.187489,0.286083,0.362595,0.834474,0.254369,0.926846,0.609768,0.95987,0.664931,-1
0.537207,0.526411,0.432436,0.188732,0.866152,0.992031,0.540858,0.36355,0.63227,0.58164,-1
0.725508,0.399198,0.616001,0.341939,0.52723,0.610466,0.893451,0.846696,0.631005,0.736045,-1
0.195817,0.996103,0.56912,0.817641,0.203649,0.170343,0.426758,0.537159,0.566636,0.899405,-1
0.327511,0.039682,0.577296,0.169157,0.567124,0.306116,0.720872,0.847977,0.010867,0.081772,-1
0.773972,0.488717,0.773235,0.215763,0.730898,0.93756,0.258254,0.020981,0.599326,0.764326,-1
0.354501,0.925585,0.025945,0.518032,0.950988,0.254249,0.787843,0.207042,0.968416,0.451131,-1
0.416879,0.204878,0.784847,0.43633,0.612,0.990786,0.27568,0.07379,0.638357,0.748393,-1
0.684871,0.920963,0.612326,0.866325,0.197682,0.529181,0.427928,0.811383,0.394781,0.568566,-1
0.092904,0.6779,0.733369,0.962463,0.411573,0.956166,0.823055,0.033721,0.276852,0.708286,-1
0.542532,0.388826,0.315247,0.391637,0.977683,0.895742,0.266297,0.02806,0.752544,0.647452,-1
0.271936,0.281192,0.571648,0.245601,0.201397,0.274871,0.695578,0.087226,0.243763,0.662273,-1
0.631135,0.592497,0.262923,0.538469,0.533335,0.47248,0.828684,0.278342,0.68854,0.203343,-1
0.412941,0.277306,0.976323,0.84705,0.971288,0.874042,0.392269,0.238464,0.018121,0.442458,-1
0.554697,0.344929,0.34725,0.754338,0.615389,0.29677,0.750212,0.234676,0.14772,0.185787,-1
0.440954,0.658413,0.395148,0.233704,0.408203,0.170331,0.728854,0.343662,0.585833,0.249108,-1
0.285392,0.365234,0.55671,0.382037,0.533514,0.627073,0.486934,0.768681,0.953926,0.421172,-1
0.125119,0.329741,0.106536,0.15887,0.995266,0.661668,0.106834,0.861106,0.36201,0.348055,-1
0.936361,0.494063,0.153441,0.215626,0.071792,0.416218,0.789405,0.705603,0.632989,0.863956,-1
0.782151,0.520542,0.622422,0.970284,0.051352,0.102187,0.856729,0.284823,0.127008,0.297689,-1
0.875689,0.143114,0.801406,0.779527,0.454765,0.519444,0.335282,0.398708,0.344399,0.189741,-1
0.023504,0.671379,0.512587,0.129759,0.782056,0.025692,0.476818,0.078616,0.43079,0.268794,-1
0.277301,0.108927,0.515352,0.973075,0.265438,0.862103,0.836913,0.126309,0.159866,0.831078,-1
0.339732,0.442074,0.756929,0.702556,0.644328,0.184856,0.273272,0.307035,0.307933,0.228497,-1
0.545315,0.167251,0.844135,0.337151,0.213706,0.984279,0.640038,0.334673,0.580381,0.655464,-1
0.171976,0.91137,0.041727,0.579451,0.339745,0.306309,0.873373,0.070966,0.314546,0.998873,-1
0.670485,0.681669,0.027236,0.84503,0.931994,0.103226,0.311216,0.801764,0.118012,0.114937,-1
0.758201,0.497405,0.006754,0.730596,0.545333,0.426073,0.330626,0.297924,0.848535,0.471229,-1
0.480677,0.808766,0.969697,0.796331,0.534464,0.089412,0.974238,0.879839,0.984424,0.857758,1
0.460772,0.617333,0.322189,0.857667,0.066063,0.965263,0.068838,0.410763,0.446145,0.558855,-1
0.931895,0.762046,0.768424,0.100958,0.516969,0.538071,0.199776,0.089118,0.425241,0.485087,-1
0.482113,0.624939,0.627576,0.409405,0.44956,0.632774,0.721852,0.903396,0.260349,0.804072,-1
0.05218,0.007919,0.191738,0.979197,0.697008,0.435584,0.07768,0.480307,0.017655,0.359159,-1
0.856691,0.116865,0.799662,0.055562,0.241299,0.199649,0.016419,0.888248,0.220643,0.9196,-1
0.897811,0.209448,0.964267,0.874625,0.296254,0.768592,0.7078,0.360469,0.308256,0.124388,1
0.370208,0.281047,0.731759,0.375389,0.977471,0.179103,0.21778,0.247566,0.448984,0.939849,-1
0.909508,0.207206,0.940692,0.178238,0.952774,0.803679,0.732894,0.184769,0.508911,0.888921,-1
0.600875,0.575245,0.804348,0.709166,0.712923,0.466666,0.310823,0.119312,0.363043,0.084426,-1
0.365951,0.331465,0.264574,0.195258,0.415935,0.676555,0.706142,0.655881,0.590534,0.831587,-1
0.602812,0.669045,0.504971,0.844939,0.362999,0.046695,0.024289,0.078282,0.535657,0.894219,1
0.222725,0.876056,0.402434,0.650258,0.923996,0.372081,0.035952,0.343326,0.017971,0.347764,-1
0.85806,0.259468,0.215002,0.467494,0.400833,0.954471,0.021278,0.534194,0.798316,0.68963,-1
0.496874,0.631648,0.518443,0.921842,0.792751,0.150084,0.982243,0.436802,0.55375,0.727642,-1
0.011419,0.078335,0.021748,0.082728,0.495557,0.797398,0.076414,0.560902,0.276674,0.921067,-1
0.510587,0.974811,0.011528,0.124799,0.553148,0.976824,0.691013,0.580547,0.024279,0.771419,-1
0.571217,0.148786,0.536363,0.447969,0.502114,0.284299,0.838328,0.594503,0.027585,0.533544,-1
0.742063,0.139111,0.174405,0.115708,0.066613,0.558075,0.548017,0.100045,0.689161,0.68841,-1
0.209367,0.118874,0.101398,0.387424,0.819783,0.388576,0.835685,0.192986,0.709789,0.05026,-1
0.747491,0.955627,0.852982,0.487192,0.418901,0.137187,0.207522,0.327907,0.882585,0.100638,-1
0.525478,0.301891,0.456385,0.251821,0.524242,0.979,0.725824,0.336238,0.264379,0.694273,-1
0.615078,0.542646,0.684774,0.636572,0.046602,0.320128,0.508583,0.162476,0.905351,0.976383,-1
0.152491,0.886119,0.895654,0.19244,0.84692,0.991168,0.407114,0.562548,0.906333,0.512908,-1
0.690442,0.147956,0.976423,0.046373,0.485004,0.819373,0.128963,0.450772,0.736892,0.855307,-1
0.87526,0.640917,0.199669,0.862111,0.525611,0.483152,0.5195,0.586444,0.834863,0.146273,-1
0.872202,0.60199,0.543111,0.997187,0.341835,0.169653,0.245769,0.276583,0.008731,0.794105,-1
0.008691,0.341616,0.149487,0.129396,0.281727,0.220646,0.042219,0.922536,0.958022,0.589296,-1
0.61747,0.626268,0.876585,0.047645,0.598486,0.160959,0.672077,0.755084,0.834125,0.060341,-1
0.638492,0.062399,0.243504,0.897044,0.192313,0.769903,0.163555,0.45118,0.595954,0.035922,-1
0.918972,0.558913,0.833726,0.76174,0.118612,0.957815,0.920263,0.487065,0.523228,0.731942,-1
0.465296,0.444381,0.326482,0.151948,0.018844,0.441029,0.344511,0.804193,0.577359,0.664641,-1
0.918884,0.907673,0.644034,0.340524,0.303608,0.628746,0.405438,0.4089,0.928924,0.020995,-1
0.911845,0.035362,0.212927,0.941223,0.630058,0.8197,0.526643,0.922429,0.375224,0.026255,-1
0.50901,0.520783,0.422092,0.023191,0.175259,0.095958,0.546351,0.388615,0.165538,0.332862,1
0.853141,0.81822,0.04018,0.067631,0.512502,0.05212,0.743838,0.14195,0.940514,0.527829,1
0.232776,0.077083,0.540017,0.361835,0.787939,0.332679,0.846313,0.563948,0.720971,0.795264,-1
0.810885,0.096677,0.021203,0.927501,0.00016,0.506066,0.988669,0.701642,0.686504,0.370993,-1
0.051557,0.039253,0.165111,0.744662,0.776054,0.984185,0.143121,0.095031,0.54237,0.246864,-1
0.716264,0.990175,0.482798,0.075383,0.273503,0.920104,0.055991,0.632511,0.651619,0.198293,-1
0.066192,0.187595,0.999356,0.844205,0.026992,0.46849,0.104698,0.712343,0.516251,0.461017,1
0.389038,0.903866,0.572137,0.792089,0.37847,0.673571,0.239813,0.587531,0.225079,0.62805,-1
0.094118,0.356739,0.770112,0.00008,0.935665,0.02373,0.716056,0.179833,0.886085,0.697733,-1
0.706126,0.485214,0.792733,0.156399,0.497346,0.361688,0.19399,0.300787,0.957358,0.816174,-1
0.093349,0.033726,0.315288,0.910123,0.443807,0.111724,0.95344,0.563635,0.553661,0.525534,-1
0.03929,0.75548,0.590615,0.875571,0.466191,0.443162,0.983173,0.025806,0.896405,0.172653,-1
0.796622,0.043338,0.181504,0.399188,0.095486,0.060792,0.072913,0.998528,0.895122,0.234767,1
0.929257,0.312348,0.552245,0.415975,0.077442,0.341907,0.347441,0.495337,0.590771,0.380945,-1
0.572338,0.645175,0.510151,0.461711,0.649896,0.835791,0.953354,0.477336,0.68837,0.075081,-1
0.132513,0.739237,0.397794,0.792489,0.031459,0.030003,0.482443,0.668482,0.382229,0.920247,1
0.463503,0.996841,0.623984,0.232111,0.383287,0.359485,0.727802,0.052688,0.99564,0.992126,-1
0.127247,0.62732,0.856748,0.723998,0.507297,0.79579,0.196382,0.785963,0.873177,0.373636,-1
0.57169,0.098761,0.145835,0.026366,0.083957,0.876722,0.512234,0.736085,0.37333,0.512208,-1
0.896336,0.918057,0.697329,0.742151,0.210605,0.608988,0.146028,0.040433,0.49804,0.919328,-1
0.450113,0.02851,0.681198,0.11862,0.897592,0.45155,0.397362,0.305986,0.590759,0.928479,-1
0.31797,0.60703,0.647088,0.251732,0.425577,0.234004,0.97602,0.486133,0.95312,0.547812,-1
0.948233,0.49619,0.077899,0.468429,0.614751,0.817262,0.006676,0.1946,0.130357,0.978399,-1
0.788459,0.214158,0.689064,0.483316,0.048004,0.013073,0.589003,0.660834,0.845736,0.724367,1
0.009868,0.507252,0.038784,0.197247,0.708169,0.460505,0.842951,0.612367,0.113826,0.769579,-1
0.776964,0.82084,0.246238,0.75257,0.807971,0.042668,0.458766,0.772861,0.311245,0.424487,1
0.267628,0.205312,0.407247,0.227044,0.424571,0.012978,0.345606,0.089592,0.952178,0.809745,1
0.868323,0.901366,0.07658,0.445416,0.903418,0.299593,0.864321,0.217161,0.515435,0.708988,-1
0.898533,0.784873,0.770677,0.139418,0.514063,0.747863,0.062745,0.666478,0.952092,0.626451,-1
0.487866,0.633925,0.291799,0.684393,0.059736,0.137459,0.169968,0.626734,0.91001,0.276096,-1
0.109011,0.712525,0.133296,0.990352,0.739683,0.233018,0.604431,0.045773,0.326853,0.6233,-1
0.921029,0.865796,0.785,0.698976,0.605739,0.469715,0.804684,0.639396,0.840315,0.729537,-1
0.802059,0.375045,0.2976,0.523751,0.15056,0.979105,0.087659,0.136553,0.557235,0.51182,-1
0.440799,0.427828,0.505724,0.521201,0.512859,0.882201,0.403765,0.064713,0.617141,0.63471,-1
0.445121,0.68398,0.262517,0.966179,0.224168,0.238194,0.60871,0.563132,0.825977,0.881757,-1
0.337434,0.045063,0.455483,0.757866,0.482029,0.876182,0.666468,0.172091,0.458413,0.799221,-1
0.90437,0.108662,0.396638,0.355681,0.386501,0.957033,0.885002,0.889868,0.309097,0.227459,-1
0.407643,0.673365,0.992664,0.851669,0.08172,0.432059,0.855444,0.388376,0.781738,0.60963,1
0.039346,0.083241,0.37627,0.159388,0.103557,0.269034,0.596259,0.52063,0.448078,0.034126,-1
0.004308,0.706178,0.032781,0.436076,0.640783,0.104512,0.517123,0.79196,0.185261,0.682954,-1
0.161511,0.738218,0.89081,0.767562,0.703339,0.820185,0.123754,0.470961,0.949081,0.345104,-1
0.073064,0.141045,0.008354,0.112292,0.081165,0.911524,0.936727,0.420269,0.091933,0.549531,-1
0.051079,0.443058,0.911833,0.316025,0.334665,0.666463,0.336586,0.481468,0.158597,0.580045,1
0.708472,0.472277,0.01229,0.231641,0.138302,0.362801,0.05745,0.568643,0.451293,0.57308,-1
0.098563,0.713894,0.897531,0.184412,0.997361,0.453951,0.80539,0.24274,0.649582,0.253584,-1
0.650233,0.784159,0.389425,0.052758,0.460909,0.087323,0.090389,0.951,0.09301,0.8343,1
0.290792,0.638918,0.660534,0.444445,0.388046,0.097775,0.336577,0.835084,0.317881,0.655403,1
0.808821,0.258358,0.16299,0.960385,0.907093,0.665281,0.820152,0.816302,0.307909,0.256124,-1
0.195728,0.103979,0.764891,0.490447,0.396465,0.212059,0.014148,0.850658,0.035879,0.494839,-1
0.360127,0.07969,0.086069,0.281225,0.960163,0.446423,0.670604,0.869748,0.994894,0.831734,-1
0.816233,0.762011,0.236892,0.073547,0.459455,0.110542,0.011322,0.061043,0.938573,0.986913,-1
0.18013,0.52616,0.79268,0.612137,0.575198,0.34481,0.936082,0.133707,0.256111,0.430719,-1
0.179995,0.882304,0.074634,0.981565,0.632915,0.296071,0.29065,0.920105,0.726885,0.86147,-1
0.403325,0.862211,0.488952,0.487146,0.936389,0.839285,0.205433,0.700842,0.647915,0.304245,-1
0.811163,0.939287,0.522669,0.658297,0.176737,0.987119,0.949008,0.649964,0.96382,0.313302,-1
